date,text,media_type
2025-01-30 06:32:29+00:00,"zinc 400 tablets 
price 6500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-30 06:32:29+00:00,"nordic 119ml
price 4500 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
for delivery option fees are from 70 birr - 500 birr",MessageMediaPhoto
2025-01-29 13:01:26+00:00,"nido 1.8kg 
price 4500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 13:01:26+00:00,"sudo cream 
price 4000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 13:01:26+00:00,"eos lotion 
price 3800 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
for delivery option fees are from 70 birr - 500 birr",MessageMediaPhoto
2025-01-29 13:01:26+00:00,"cheerios 
price 2800
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 13:01:26+00:00,"honey bunches 
price 2800
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 13:01:26+00:00,"batana oil 150ml
price 4500 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
for delivery option fees are from 70 birr - 500 birr",MessageMediaPhoto
2025-01-29 12:59:56+00:00,"allula gold 1.8kg
price 5500 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 05:03:04+00:00,"laroche  hyalu +b5 eye serum 
price 6000
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 05:03:03+00:00,"laroche  effaclar ultra serum 
price 6000
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 05:03:03+00:00,"laroche  niacinamide serum 
price 6000
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 05:03:03+00:00,"laroche  hyalu+b5 serum 
price 6000
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 05:03:03+00:00,"mielle  oil 
price 2500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 05:03:03+00:00,"head &shoulders shampoo 950ml
price 3500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-29 05:03:03+00:00,"treseme shampoo and conditioner 
price 7000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
for delivery option fees are from 50 birr - 150 birr",MessageMediaPhoto
2025-01-29 05:02:10+00:00,"nexus shampoo and conditioner 
price 7000 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:31+00:00,"sardine 
price 800 birr each 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:31+00:00,"cardioace plus
price 5000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:31+00:00,"wellman conception 
price 4000
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:31+00:00,"musinex sever congestion and cough 20 tablets 
price 2500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:31+00:00,"musinex cough expectorant 42 tablets 
price 3500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:31+00:00,"musinex cough expectorant 14 tablets 
price 2000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:31+00:00,"musinex cough expectorant 68 tablets 
price 4500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:31+00:00,"day and night quil 24 tablets 
price 2500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:30+00:00,"day and night quil 48 tablets 
price 4500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:30+00:00,"musinex fast cold & flu 
price 2500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:30+00:00,"musinex fast night cold & flu 
price 2500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 14:36:30+00:00,"day and night quil syrup
price 5000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 10:54:52+00:00,"enfagrow 
price 5500
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 10:54:52+00:00,"go & grow 850gm
price 5500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 07:54:59+00:00,"magnesium glycinate
price 7000 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
for delivery option fees are from 70 birr - 500 birr",MessageMediaPhoto
2025-01-28 07:54:59+00:00,"multi for her 90 tablets 
price 5000 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 07:54:59+00:00,"smucker's 
price 1900 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 05:19:58+00:00,"glucosamine 1000mg/100mg 90 capsules 
price 5000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 05:19:58+00:00,"pediasure liquid 
price 900 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
for delivery option fees are from 70 birr - 500 birr",MessageMediaPhoto
2025-01-28 05:19:58+00:00,"ensure liquid high protein 
price 900 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 05:19:58+00:00,"ensure liquid 
price 900 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 05:19:58+00:00,"mini drops immune plus
price 3500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 05:19:58+00:00,"mini drops multivitamin
price 3500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 05:19:58+00:00,"wellbaby multivitamin drop 
price 3000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 05:19:58+00:00,"suave kids wash 
price 3200 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-28 05:19:57+00:00,"jungle oats 
price 3000 birr 
telegram :-@lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
for delivery option fees are from 70 birr -500 birr",MessageMediaPhoto
2025-01-28 05:19:57+00:00,"nodules 
price 400 birr 
telegram :-@lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
for delivery option fees are from 70 birr -500 birr",MessageMediaPhoto
2025-01-28 05:19:57+00:00,"eucerin anti pigment dual serum 
price 8000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-27 05:34:03+00:00,"calcium, magnesium, and zinc 
price 5000 birr 
telegram @lobeliacosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
alemnesh plaza ground floor 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
for delivery option fees are from 70 birr - 500 birr",MessageMediaPhoto
2025-01-27 05:34:03+00:00,"triple omega 
price 5000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-27 05:34:03+00:00,"calcium 120 rapid release softgels 
price 6000 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-27 05:34:03+00:00,"magnesium 180 softgels 
price 6500 birr 
telegram https://t.me/lobelia4cosmetics
msg👉 lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
adress:- infront of bole medhanialem high school 
open monday - monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
for delivery option fees are from 70 birr - 200 birr",MessageMediaPhoto
2025-01-22 09:50:46+00:00,"🎗** ጥር የማህፀን በር ጫፍ ካንሰር የግንዛቤ ማስጨበጫ ወር ነው!** 💙✨

🩺 ቁልፍ ማሳሰቢያዎች፡-

**🔹 በመደበኛነት ይመርመሩ፡ የፓፕ ስሚር እና የ hpv ምርመራዎች ቀደም ብሎ ለመለየት አስፈላጊ ናቸው።
🔹 መከተብ፡ የ hpv ክትባት የማኅፀን በር ካንሰርን ለመከላከል ወሳኝ ነው።
🔹 ምልክቶቹን ይወቁ፡- ያልተለመደ የደም መፍሰስ፣ በግንኙነት ወቅት ህመም፣ መጥፎ ጠረን ያለው ፈሳሽ…ወዘተ**

💡 የማህፀን በር ጫፍ ካንሰር **ቶሎ ከተገኘ ሊከላከሉት ከሚችሉ እና ሊታከሙ ከሚችሉ ካንሰሮች አንዱ ነው**። 

🛡 **የማህፀን በር ካንሰርን በመከላከል እና ቀድሞ በማከም በሽታውን መቀነስ ይቻላል::**

✍️ ስለ የማህፀን በር ካንሰርን የበለጠ ለማንበብ የሚከተለውን ማስፈንጠሪያ ይጫኑ: [እዚህ ይጫኑ](https://cutt.ly/se3yngvh)",MessageMediaPhoto
